backbone,benchmark,target_id,seed,permutation,condition,p_at_l5
ESM2-35M,cameo,6I1R_B,1,perm1,pert35m_p1,0.2581
ESM2-35M,cameo,6I9H_A,1,perm1,pert35m_p1,0.5000
ESM2-35M,cameo,6IAI_D,1,perm1,pert35m_p1,0.5238
ESM2-35M,cameo,6IEH_A,1,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6N0T_A,1,perm1,pert35m_p1,0.1447
ESM2-35M,cameo,6NU4_A,1,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6NX4_A,1,perm1,pert35m_p1,0.7273
ESM2-35M,cameo,6OHZ_A,1,perm1,pert35m_p1,0.3333
ESM2-35M,cameo,5OD1_A,2,perm1,pert35m_p1,0.7222
ESM2-35M,cameo,5OD9_B,2,perm1,pert35m_p1,0.7059
ESM2-35M,cameo,5OQK_A,2,perm1,pert35m_p1,0.1034
ESM2-35M,cameo,5OVM_A,2,perm1,pert35m_p1,0.1250
ESM2-35M,cameo,5WB4_H,2,perm1,pert35m_p1,0.7632
ESM2-35M,cameo,5XJO_E,2,perm1,pert35m_p1,0.5000
ESM2-35M,cameo,5XKJ_F,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,5XKN_F,2,perm1,pert35m_p1,0.1667
ESM2-35M,cameo,5Y08_A,2,perm1,pert35m_p1,0.5122
ESM2-35M,cameo,5YA6_B,2,perm1,pert35m_p1,0.1818
ESM2-35M,cameo,5YRQ_E,2,perm1,pert35m_p1,0.2917
ESM2-35M,cameo,5YVQ_A,2,perm1,pert35m_p1,0.3380
ESM2-35M,cameo,5YVQ_B,2,perm1,pert35m_p1,0.1500
ESM2-35M,cameo,5Z2H_B,2,perm1,pert35m_p1,0.1111
ESM2-35M,cameo,5Z2I_D,2,perm1,pert35m_p1,0.1111
ESM2-35M,cameo,5Z34_A,2,perm1,pert35m_p1,0.6528
ESM2-35M,cameo,5Z36_A,2,perm1,pert35m_p1,0.6000
ESM2-35M,cameo,5Z3F_A,2,perm1,pert35m_p1,0.7027
ESM2-35M,cameo,5Z3K_B,2,perm1,pert35m_p1,0.8021
ESM2-35M,cameo,5Z6D_B,2,perm1,pert35m_p1,0.4000
ESM2-35M,cameo,5Z7C_A,2,perm1,pert35m_p1,0.3415
ESM2-35M,cameo,5Z8B_B,2,perm1,pert35m_p1,0.5000
ESM2-35M,cameo,5Z9T_B,2,perm1,pert35m_p1,0.8990
ESM2-35M,cameo,5ZB2_A,2,perm1,pert35m_p1,0.9500
ESM2-35M,cameo,5ZER_B,2,perm1,pert35m_p1,0.8406
ESM2-35M,cameo,5ZKE_A,2,perm1,pert35m_p1,0.0882
ESM2-35M,cameo,5ZKH_B,2,perm1,pert35m_p1,0.1212
ESM2-35M,cameo,5ZKT_B,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,5ZNS_A,2,perm1,pert35m_p1,0.5921
ESM2-35M,cameo,5ZOR_A,2,perm1,pert35m_p1,0.2759
ESM2-35M,cameo,5ZT7_B,2,perm1,pert35m_p1,0.8000
ESM2-35M,cameo,5ZX9_A,2,perm1,pert35m_p1,0.8485
ESM2-35M,cameo,5ZYO_D,2,perm1,pert35m_p1,0.0333
ESM2-35M,cameo,6A2W_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6A5F_B,2,perm1,pert35m_p1,0.9333
ESM2-35M,cameo,6A5G_B,2,perm1,pert35m_p1,0.9032
ESM2-35M,cameo,6A68_A,2,perm1,pert35m_p1,0.0312
ESM2-35M,cameo,6A83_A,2,perm1,pert35m_p1,0.6620
ESM2-35M,cameo,6A9J_B,2,perm1,pert35m_p1,0.1194
ESM2-35M,cameo,6A9W_A,2,perm1,pert35m_p1,0.4464
ESM2-35M,cameo,6AE1_B,2,perm1,pert35m_p1,0.2273
ESM2-35M,cameo,6AE9_B,2,perm1,pert35m_p1,0.7400
ESM2-35M,cameo,6AEF_A,2,perm1,pert35m_p1,0.4725
ESM2-35M,cameo,6AGH_B,2,perm1,pert35m_p1,0.1852
ESM2-35M,cameo,6AGJ_B,2,perm1,pert35m_p1,0.3175
ESM2-35M,cameo,6AHQ_T,2,perm1,pert35m_p1,0.5714
ESM2-35M,cameo,6AIT_F,2,perm1,pert35m_p1,0.7160
ESM2-35M,cameo,6AKJ_B,2,perm1,pert35m_p1,0.2727
ESM2-35M,cameo,6BEA_A,2,perm1,pert35m_p1,0.8140
ESM2-35M,cameo,6BS5_A,2,perm1,pert35m_p1,0.6364
ESM2-35M,cameo,6BS5_B,2,perm1,pert35m_p1,0.5493
ESM2-35M,cameo,6BWH_C,2,perm1,pert35m_p1,0.7500
ESM2-35M,cameo,6BXS_C,2,perm1,pert35m_p1,0.5000
ESM2-35M,cameo,6BXW_A,2,perm1,pert35m_p1,0.1321
ESM2-35M,cameo,6BZJ_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6BZK_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6BZT_D,2,perm1,pert35m_p1,0.6400
ESM2-35M,cameo,6CB6_A,2,perm1,pert35m_p1,0.0435
ESM2-35M,cameo,6CCI_A,2,perm1,pert35m_p1,0.5714
ESM2-35M,cameo,6CGO_B,2,perm1,pert35m_p1,0.4356
ESM2-35M,cameo,6CK1_D,2,perm1,pert35m_p1,0.7867
ESM2-35M,cameo,6CMK_A,2,perm1,pert35m_p1,0.8133
ESM2-35M,cameo,6CP8_B,2,perm1,pert35m_p1,0.5312
ESM2-35M,cameo,6CP8_D,2,perm1,pert35m_p1,0.5806
ESM2-35M,cameo,6CP9_G,2,perm1,pert35m_p1,0.8095
ESM2-35M,cameo,6CP9_H,2,perm1,pert35m_p1,0.4091
ESM2-35M,cameo,6CSV_D,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6CUL_H,2,perm1,pert35m_p1,0.7358
ESM2-35M,cameo,6CZ6_D,2,perm1,pert35m_p1,0.3077
ESM2-35M,cameo,6CZT_A,2,perm1,pert35m_p1,0.5625
ESM2-35M,cameo,6D0I_C,2,perm1,pert35m_p1,0.0323
ESM2-35M,cameo,6D0I_D,2,perm1,pert35m_p1,0.2857
ESM2-35M,cameo,6D2S_A,2,perm1,pert35m_p1,0.1273
ESM2-35M,cameo,6D7Y_A,2,perm1,pert35m_p1,0.2778
ESM2-35M,cameo,6D7Y_B,2,perm1,pert35m_p1,0.6452
ESM2-35M,cameo,6D9F_B,2,perm1,pert35m_p1,0.2031
ESM2-35M,cameo,6D9M_A,2,perm1,pert35m_p1,0.7846
ESM2-35M,cameo,6DAN_D,2,perm1,pert35m_p1,0.8438
ESM2-35M,cameo,6DFL_A,2,perm1,pert35m_p1,0.7708
ESM2-35M,cameo,6DGN_B,2,perm1,pert35m_p1,0.0556
ESM2-35M,cameo,6DKA_I,2,perm1,pert35m_p1,0.6000
ESM2-35M,cameo,6DKM_G,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6DLC_A,2,perm1,pert35m_p1,0.6190
ESM2-35M,cameo,6DLO_A,2,perm1,pert35m_p1,0.9516
ESM2-35M,cameo,6DRF_A,2,perm1,pert35m_p1,0.0357
ESM2-35M,cameo,6E0K_A,2,perm1,pert35m_p1,0.6271
ESM2-35M,cameo,6E0M_A,2,perm1,pert35m_p1,0.6296
ESM2-35M,cameo,6E3C_C,2,perm1,pert35m_p1,0.3077
ESM2-35M,cameo,6E9B_D,2,perm1,pert35m_p1,0.6438
ESM2-35M,cameo,6E9O_A,2,perm1,pert35m_p1,0.2949
ESM2-35M,cameo,6EAZ_B,2,perm1,pert35m_p1,0.3385
ESM2-35M,cameo,6EDB_B,2,perm1,pert35m_p1,0.3077
ESM2-35M,cameo,6EGC_A,2,perm1,pert35m_p1,0.2759
ESM2-35M,cameo,6FCG_F,2,perm1,pert35m_p1,0.6923
ESM2-35M,cameo,6FTO_C,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6FXD_B,2,perm1,pert35m_p1,0.8333
ESM2-35M,cameo,6G1H_A,2,perm1,pert35m_p1,0.6765
ESM2-35M,cameo,6G3B_B,2,perm1,pert35m_p1,0.3333
ESM2-35M,cameo,6G70_B,2,perm1,pert35m_p1,0.7549
ESM2-35M,cameo,6G7G_A,2,perm1,pert35m_p1,0.3913
ESM2-35M,cameo,6G7O_A,2,perm1,pert35m_p1,0.2571
ESM2-35M,cameo,6G8Y_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6GCJ_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6GDJ_B,2,perm1,pert35m_p1,0.5385
ESM2-35M,cameo,6GHO_B,2,perm1,pert35m_p1,0.7222
ESM2-35M,cameo,6GMA_F,2,perm1,pert35m_p1,0.3333
ESM2-35M,cameo,6GMS_A,2,perm1,pert35m_p1,0.0769
ESM2-35M,cameo,6GW7_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6H2X_A,2,perm1,pert35m_p1,0.1714
ESM2-35M,cameo,6H6N_B,2,perm1,pert35m_p1,0.1304
ESM2-35M,cameo,6HC2_X,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6HPV_A,2,perm1,pert35m_p1,0.0339
ESM2-35M,cameo,6I1R_B,2,perm1,pert35m_p1,0.1613
ESM2-35M,cameo,6I9H_A,2,perm1,pert35m_p1,0.3333
ESM2-35M,cameo,6IAI_D,2,perm1,pert35m_p1,0.4286
ESM2-35M,cameo,6IEH_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6N0T_A,2,perm1,pert35m_p1,0.1447
ESM2-35M,cameo,6NU4_A,2,perm1,pert35m_p1,0.0000
ESM2-35M,cameo,6NX4_A,2,perm1,pert35m_p1,0.5758
ESM2-35M,cameo,6OHZ_A,2,perm1,pert35m_p1,0.2857
ESM2-35M,cameo,5OD1_A,0,perm2,pert35m_p2,0.2222
ESM2-35M,cameo,5OD9_B,0,perm2,pert35m_p2,0.4118
ESM2-35M,cameo,5OQK_A,0,perm2,pert35m_p2,0.0345
ESM2-35M,cameo,5OVM_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,5WB4_H,0,perm2,pert35m_p2,0.7632
ESM2-35M,cameo,5XJO_E,0,perm2,pert35m_p2,0.1250
ESM2-35M,cameo,5XKJ_F,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,5XKN_F,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,5Y08_A,0,perm2,pert35m_p2,0.4146
ESM2-35M,cameo,5YA6_B,0,perm2,pert35m_p2,0.1515
ESM2-35M,cameo,5YRQ_E,0,perm2,pert35m_p2,0.5000
ESM2-35M,cameo,5YVQ_A,0,perm2,pert35m_p2,0.4930
ESM2-35M,cameo,5YVQ_B,0,perm2,pert35m_p2,0.1500
ESM2-35M,cameo,5Z2H_B,0,perm2,pert35m_p2,0.2222
ESM2-35M,cameo,5Z2I_D,0,perm2,pert35m_p2,0.2778
ESM2-35M,cameo,5Z34_A,0,perm2,pert35m_p2,0.5139
ESM2-35M,cameo,5Z36_A,0,perm2,pert35m_p2,0.7000
ESM2-35M,cameo,5Z3F_A,0,perm2,pert35m_p2,0.7432
ESM2-35M,cameo,5Z3K_B,0,perm2,pert35m_p2,0.8125
ESM2-35M,cameo,5Z6D_B,0,perm2,pert35m_p2,0.3500
ESM2-35M,cameo,5Z7C_A,0,perm2,pert35m_p2,0.3537
ESM2-35M,cameo,5Z8B_B,0,perm2,pert35m_p2,0.6500
ESM2-35M,cameo,5Z9T_B,0,perm2,pert35m_p2,0.8485
ESM2-35M,cameo,5ZB2_A,0,perm2,pert35m_p2,0.9625
ESM2-35M,cameo,5ZER_B,0,perm2,pert35m_p2,0.7536
ESM2-35M,cameo,5ZKE_A,0,perm2,pert35m_p2,0.0588
ESM2-35M,cameo,5ZKH_B,0,perm2,pert35m_p2,0.1515
ESM2-35M,cameo,5ZKT_B,0,perm2,pert35m_p2,0.0909
ESM2-35M,cameo,5ZNS_A,0,perm2,pert35m_p2,0.5658
ESM2-35M,cameo,5ZOR_A,0,perm2,pert35m_p2,0.1379
ESM2-35M,cameo,5ZT7_B,0,perm2,pert35m_p2,0.7400
ESM2-35M,cameo,5ZX9_A,0,perm2,pert35m_p2,0.7273
ESM2-35M,cameo,5ZYO_D,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6A2W_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6A5F_B,0,perm2,pert35m_p2,0.8000
ESM2-35M,cameo,6A5G_B,0,perm2,pert35m_p2,0.7742
ESM2-35M,cameo,6A68_A,0,perm2,pert35m_p2,0.0312
ESM2-35M,cameo,6A83_A,0,perm2,pert35m_p2,0.6901
ESM2-35M,cameo,6A9J_B,0,perm2,pert35m_p2,0.1045
ESM2-35M,cameo,6A9W_A,0,perm2,pert35m_p2,0.2679
ESM2-35M,cameo,6AE1_B,0,perm2,pert35m_p2,0.3182
ESM2-35M,cameo,6AE9_B,0,perm2,pert35m_p2,0.7800
ESM2-35M,cameo,6AEF_A,0,perm2,pert35m_p2,0.3187
ESM2-35M,cameo,6AGH_B,0,perm2,pert35m_p2,0.0741
ESM2-35M,cameo,6AGJ_B,0,perm2,pert35m_p2,0.3333
ESM2-35M,cameo,6AHQ_T,0,perm2,pert35m_p2,0.3333
ESM2-35M,cameo,6AIT_F,0,perm2,pert35m_p2,0.8025
ESM2-35M,cameo,6AKJ_B,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6BEA_A,0,perm2,pert35m_p2,0.7442
ESM2-35M,cameo,6BS5_A,0,perm2,pert35m_p2,0.7879
ESM2-35M,cameo,6BS5_B,0,perm2,pert35m_p2,0.6761
ESM2-35M,cameo,6BWH_C,0,perm2,pert35m_p2,0.8000
ESM2-35M,cameo,6BXS_C,0,perm2,pert35m_p2,0.4259
ESM2-35M,cameo,6BXW_A,0,perm2,pert35m_p2,0.1698
ESM2-35M,cameo,6BZJ_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6BZK_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6BZT_D,0,perm2,pert35m_p2,0.7000
ESM2-35M,cameo,6CB6_A,0,perm2,pert35m_p2,0.2609
ESM2-35M,cameo,6CCI_A,0,perm2,pert35m_p2,0.5857
ESM2-35M,cameo,6CGO_B,0,perm2,pert35m_p2,0.3960
ESM2-35M,cameo,6CK1_D,0,perm2,pert35m_p2,0.8133
ESM2-35M,cameo,6CMK_A,0,perm2,pert35m_p2,0.7867
ESM2-35M,cameo,6CP8_B,0,perm2,pert35m_p2,0.4375
ESM2-35M,cameo,6CP8_D,0,perm2,pert35m_p2,0.4194
ESM2-35M,cameo,6CP9_G,0,perm2,pert35m_p2,0.8095
ESM2-35M,cameo,6CP9_H,0,perm2,pert35m_p2,0.3636
ESM2-35M,cameo,6CSV_D,0,perm2,pert35m_p2,0.0588
ESM2-35M,cameo,6CUL_H,0,perm2,pert35m_p2,0.7547
ESM2-35M,cameo,6CZ6_D,0,perm2,pert35m_p2,0.2154
ESM2-35M,cameo,6CZT_A,0,perm2,pert35m_p2,0.5625
ESM2-35M,cameo,6D0I_C,0,perm2,pert35m_p2,0.0968
ESM2-35M,cameo,6D0I_D,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6D2S_A,0,perm2,pert35m_p2,0.2727
ESM2-35M,cameo,6D7Y_A,0,perm2,pert35m_p2,0.1111
ESM2-35M,cameo,6D7Y_B,0,perm2,pert35m_p2,0.5484
ESM2-35M,cameo,6D9F_B,0,perm2,pert35m_p2,0.3438
ESM2-35M,cameo,6D9M_A,0,perm2,pert35m_p2,0.5846
ESM2-35M,cameo,6DAN_D,0,perm2,pert35m_p2,0.8438
ESM2-35M,cameo,6DFL_A,0,perm2,pert35m_p2,0.8125
ESM2-35M,cameo,6DGN_B,0,perm2,pert35m_p2,0.5000
ESM2-35M,cameo,6DKA_I,0,perm2,pert35m_p2,0.5111
ESM2-35M,cameo,6DKM_G,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6DLC_A,0,perm2,pert35m_p2,0.3333
ESM2-35M,cameo,6DLO_A,0,perm2,pert35m_p2,0.9355
ESM2-35M,cameo,6DRF_A,0,perm2,pert35m_p2,0.0357
ESM2-35M,cameo,6E0K_A,0,perm2,pert35m_p2,0.5763
ESM2-35M,cameo,6E0M_A,0,perm2,pert35m_p2,0.6111
ESM2-35M,cameo,6E3C_C,0,perm2,pert35m_p2,0.0385
ESM2-35M,cameo,6E9B_D,0,perm2,pert35m_p2,0.5479
ESM2-35M,cameo,6E9O_A,0,perm2,pert35m_p2,0.2436
ESM2-35M,cameo,6EAZ_B,0,perm2,pert35m_p2,0.3231
ESM2-35M,cameo,6EDB_B,0,perm2,pert35m_p2,0.0769
ESM2-35M,cameo,6EGC_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6FCG_F,0,perm2,pert35m_p2,0.6923
ESM2-35M,cameo,6FTO_C,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6FXD_B,0,perm2,pert35m_p2,0.7083
ESM2-35M,cameo,6G1H_A,0,perm2,pert35m_p2,0.7500
ESM2-35M,cameo,6G3B_B,0,perm2,pert35m_p2,0.3778
ESM2-35M,cameo,6G70_B,0,perm2,pert35m_p2,0.7451
ESM2-35M,cameo,6G7G_A,0,perm2,pert35m_p2,0.3043
ESM2-35M,cameo,6G7O_A,0,perm2,pert35m_p2,0.3714
ESM2-35M,cameo,6G8Y_A,0,perm2,pert35m_p2,0.0556
ESM2-35M,cameo,6GCJ_A,0,perm2,pert35m_p2,0.0417
ESM2-35M,cameo,6GDJ_B,0,perm2,pert35m_p2,0.4615
ESM2-35M,cameo,6GHO_B,0,perm2,pert35m_p2,0.6111
ESM2-35M,cameo,6GMA_F,0,perm2,pert35m_p2,0.4167
ESM2-35M,cameo,6GMS_A,0,perm2,pert35m_p2,0.0769
ESM2-35M,cameo,6GW7_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6H2X_A,0,perm2,pert35m_p2,0.1857
ESM2-35M,cameo,6H6N_B,0,perm2,pert35m_p2,0.3043
ESM2-35M,cameo,6HC2_X,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6HPV_A,0,perm2,pert35m_p2,0.0847
ESM2-35M,cameo,6I1R_B,0,perm2,pert35m_p2,0.1774
ESM2-35M,cameo,6I9H_A,0,perm2,pert35m_p2,0.4444
ESM2-35M,cameo,6IAI_D,0,perm2,pert35m_p2,0.3810
ESM2-35M,cameo,6IEH_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6N0T_A,0,perm2,pert35m_p2,0.2763
ESM2-35M,cameo,6NU4_A,0,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6NX4_A,0,perm2,pert35m_p2,0.6667
ESM2-35M,cameo,6OHZ_A,0,perm2,pert35m_p2,0.3810
ESM2-35M,cameo,5OD1_A,1,perm2,pert35m_p2,0.6111
ESM2-35M,cameo,5OD9_B,1,perm2,pert35m_p2,0.1765
ESM2-35M,cameo,5OQK_A,1,perm2,pert35m_p2,0.0690
ESM2-35M,cameo,5OVM_A,1,perm2,pert35m_p2,0.3125
ESM2-35M,cameo,5WB4_H,1,perm2,pert35m_p2,0.8684
ESM2-35M,cameo,5XJO_E,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,5XKJ_F,1,perm2,pert35m_p2,0.2222
ESM2-35M,cameo,5XKN_F,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,5Y08_A,1,perm2,pert35m_p2,0.3659
ESM2-35M,cameo,5YA6_B,1,perm2,pert35m_p2,0.2424
ESM2-35M,cameo,5YRQ_E,1,perm2,pert35m_p2,0.4167
ESM2-35M,cameo,5YVQ_A,1,perm2,pert35m_p2,0.4225
ESM2-35M,cameo,5YVQ_B,1,perm2,pert35m_p2,0.2500
ESM2-35M,cameo,5Z2H_B,1,perm2,pert35m_p2,0.3333
ESM2-35M,cameo,5Z2I_D,1,perm2,pert35m_p2,0.4444
ESM2-35M,cameo,5Z34_A,1,perm2,pert35m_p2,0.6667
ESM2-35M,cameo,5Z36_A,1,perm2,pert35m_p2,0.7667
ESM2-35M,cameo,5Z3F_A,1,perm2,pert35m_p2,0.7027
ESM2-35M,cameo,5Z3K_B,1,perm2,pert35m_p2,0.7812
ESM2-35M,cameo,5Z6D_B,1,perm2,pert35m_p2,0.5000
ESM2-35M,cameo,5Z7C_A,1,perm2,pert35m_p2,0.3902
ESM2-35M,cameo,5Z8B_B,1,perm2,pert35m_p2,0.7500
ESM2-35M,cameo,5Z9T_B,1,perm2,pert35m_p2,0.8283
ESM2-35M,cameo,5ZB2_A,1,perm2,pert35m_p2,0.9875
ESM2-35M,cameo,5ZER_B,1,perm2,pert35m_p2,0.7826
ESM2-35M,cameo,5ZKE_A,1,perm2,pert35m_p2,0.1765
ESM2-35M,cameo,5ZKH_B,1,perm2,pert35m_p2,0.2121
ESM2-35M,cameo,5ZKT_B,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,5ZNS_A,1,perm2,pert35m_p2,0.6053
ESM2-35M,cameo,5ZOR_A,1,perm2,pert35m_p2,0.2759
ESM2-35M,cameo,5ZT7_B,1,perm2,pert35m_p2,0.8600
ESM2-35M,cameo,5ZX9_A,1,perm2,pert35m_p2,0.8182
ESM2-35M,cameo,5ZYO_D,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6A2W_A,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6A5F_B,1,perm2,pert35m_p2,0.6667
ESM2-35M,cameo,6A5G_B,1,perm2,pert35m_p2,0.4839
ESM2-35M,cameo,6A68_A,1,perm2,pert35m_p2,0.0312
ESM2-35M,cameo,6A83_A,1,perm2,pert35m_p2,0.5775
ESM2-35M,cameo,6A9J_B,1,perm2,pert35m_p2,0.1045
ESM2-35M,cameo,6A9W_A,1,perm2,pert35m_p2,0.4107
ESM2-35M,cameo,6AE1_B,1,perm2,pert35m_p2,0.3182
ESM2-35M,cameo,6AE9_B,1,perm2,pert35m_p2,0.6800
ESM2-35M,cameo,6AEF_A,1,perm2,pert35m_p2,0.3187
ESM2-35M,cameo,6AGH_B,1,perm2,pert35m_p2,0.2037
ESM2-35M,cameo,6AGJ_B,1,perm2,pert35m_p2,0.2222
ESM2-35M,cameo,6AHQ_T,1,perm2,pert35m_p2,0.6667
ESM2-35M,cameo,6AIT_F,1,perm2,pert35m_p2,0.7654
ESM2-35M,cameo,6AKJ_B,1,perm2,pert35m_p2,0.0909
ESM2-35M,cameo,6BEA_A,1,perm2,pert35m_p2,0.6977
ESM2-35M,cameo,6BS5_A,1,perm2,pert35m_p2,0.6515
ESM2-35M,cameo,6BS5_B,1,perm2,pert35m_p2,0.6479
ESM2-35M,cameo,6BWH_C,1,perm2,pert35m_p2,0.8000
ESM2-35M,cameo,6BXS_C,1,perm2,pert35m_p2,0.5185
ESM2-35M,cameo,6BXW_A,1,perm2,pert35m_p2,0.0189
ESM2-35M,cameo,6BZJ_A,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6BZK_A,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6BZT_D,1,perm2,pert35m_p2,0.7500
ESM2-35M,cameo,6CB6_A,1,perm2,pert35m_p2,0.1304
ESM2-35M,cameo,6CCI_A,1,perm2,pert35m_p2,0.7143
ESM2-35M,cameo,6CGO_B,1,perm2,pert35m_p2,0.3762
ESM2-35M,cameo,6CK1_D,1,perm2,pert35m_p2,0.7867
ESM2-35M,cameo,6CMK_A,1,perm2,pert35m_p2,0.8533
ESM2-35M,cameo,6CP8_B,1,perm2,pert35m_p2,0.6562
ESM2-35M,cameo,6CP8_D,1,perm2,pert35m_p2,0.6129
ESM2-35M,cameo,6CP9_G,1,perm2,pert35m_p2,0.6667
ESM2-35M,cameo,6CP9_H,1,perm2,pert35m_p2,0.5000
ESM2-35M,cameo,6CSV_D,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6CUL_H,1,perm2,pert35m_p2,0.7736
ESM2-35M,cameo,6CZ6_D,1,perm2,pert35m_p2,0.1385
ESM2-35M,cameo,6CZT_A,1,perm2,pert35m_p2,0.5000
ESM2-35M,cameo,6D0I_C,1,perm2,pert35m_p2,0.0645
ESM2-35M,cameo,6D0I_D,1,perm2,pert35m_p2,0.0714
ESM2-35M,cameo,6D2S_A,1,perm2,pert35m_p2,0.4000
ESM2-35M,cameo,6D7Y_A,1,perm2,pert35m_p2,0.4444
ESM2-35M,cameo,6D7Y_B,1,perm2,pert35m_p2,0.5806
ESM2-35M,cameo,6D9F_B,1,perm2,pert35m_p2,0.2656
ESM2-35M,cameo,6D9M_A,1,perm2,pert35m_p2,0.6000
ESM2-35M,cameo,6DAN_D,1,perm2,pert35m_p2,0.9375
ESM2-35M,cameo,6DFL_A,1,perm2,pert35m_p2,0.7292
ESM2-35M,cameo,6DGN_B,1,perm2,pert35m_p2,0.1111
ESM2-35M,cameo,6DKA_I,1,perm2,pert35m_p2,0.5333
ESM2-35M,cameo,6DKM_G,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6DLC_A,1,perm2,pert35m_p2,0.3810
ESM2-35M,cameo,6DLO_A,1,perm2,pert35m_p2,0.9032
ESM2-35M,cameo,6DRF_A,1,perm2,pert35m_p2,0.0714
ESM2-35M,cameo,6E0K_A,1,perm2,pert35m_p2,0.6780
ESM2-35M,cameo,6E0M_A,1,perm2,pert35m_p2,0.6296
ESM2-35M,cameo,6E3C_C,1,perm2,pert35m_p2,0.0385
ESM2-35M,cameo,6E9B_D,1,perm2,pert35m_p2,0.5753
ESM2-35M,cameo,6E9O_A,1,perm2,pert35m_p2,0.4231
ESM2-35M,cameo,6EAZ_B,1,perm2,pert35m_p2,0.3077
ESM2-35M,cameo,6EDB_B,1,perm2,pert35m_p2,0.4615
ESM2-35M,cameo,6EGC_A,1,perm2,pert35m_p2,0.0690
ESM2-35M,cameo,6FCG_F,1,perm2,pert35m_p2,0.6923
ESM2-35M,cameo,6FTO_C,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6FXD_B,1,perm2,pert35m_p2,0.6667
ESM2-35M,cameo,6G1H_A,1,perm2,pert35m_p2,0.7941
ESM2-35M,cameo,6G3B_B,1,perm2,pert35m_p2,0.3111
ESM2-35M,cameo,6G70_B,1,perm2,pert35m_p2,0.7745
ESM2-35M,cameo,6G7G_A,1,perm2,pert35m_p2,0.3043
ESM2-35M,cameo,6G7O_A,1,perm2,pert35m_p2,0.3000
ESM2-35M,cameo,6G8Y_A,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6GCJ_A,1,perm2,pert35m_p2,0.3333
ESM2-35M,cameo,6GDJ_B,1,perm2,pert35m_p2,0.3846
ESM2-35M,cameo,6GHO_B,1,perm2,pert35m_p2,0.7778
ESM2-35M,cameo,6GMA_F,1,perm2,pert35m_p2,0.6250
ESM2-35M,cameo,6GMS_A,1,perm2,pert35m_p2,0.1923
ESM2-35M,cameo,6GW7_A,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6H2X_A,1,perm2,pert35m_p2,0.0714
ESM2-35M,cameo,6H6N_B,1,perm2,pert35m_p2,0.3043
ESM2-35M,cameo,6HC2_X,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6HPV_A,1,perm2,pert35m_p2,0.0847
ESM2-35M,cameo,6I1R_B,1,perm2,pert35m_p2,0.1452
ESM2-35M,cameo,6I9H_A,1,perm2,pert35m_p2,0.4444
ESM2-35M,cameo,6IAI_D,1,perm2,pert35m_p2,0.5238
ESM2-35M,cameo,6IEH_A,1,perm2,pert35m_p2,0.0000
ESM2-35M,cameo,6N0T_A,1,perm2,pert35m_p2,0.1184
